district,date,total_demand,growth_rate
Dakshin Dinajpur,2025-05-31,551,1.010948905109489
Bokaro,2025-06-30,585,1.0103092783505154
Mumbai City,2025-05-31,215,1.0093457943925235
Bhiwani,2025-05-31,273,1.0073529411764706
Kolar,2025-08-31,281,1.0071428571428571
Theni,2025-10-31,353,1.0056818181818183
Hamirpur,2025-04-30,379,1.0052910052910051
Srinagar,2025-12-31,449,1.0044642857142856
Kendujhar,2025-03-31,601,1.0033333333333334
Vikarabad,2025-12-31,749,1.0026737967914436
Jajpur,2025-10-31,2,1.0
K.V.Rangareddy,2025-08-31,4,1.0
K.V.Rangareddy,2025-10-31,4,1.0
Anugul,2025-06-30,16,1.0
South East Delhi,2025-03-31,20,1.0
Jyotiba Phule Nagar,2025-03-31,6,1.0
Mon,2025-11-30,44,1.0
Bulandshahar,2025-03-31,4,1.0
Bulandshahar,2025-09-30,6,1.0
Hawrah,2025-08-31,2,1.0
Pashchim Champaran,2025-02-28,16,1.0
North Sikkim,2025-05-31,2,1.0
Reasi,2025-05-31,30,1.0
South Andaman,2025-06-30,30,1.0
Chamarajanagar *,2025-06-30,2,1.0
Prayagraj,2025-04-30,136,1.0
Janjgir Champa,2025-02-28,2,1.0
Najafgarh,2025-08-31,2,1.0
Sabar Kantha,2025-03-31,10,1.0
North,2025-08-31,2,1.0
Salumbar,2025-04-30,2,1.0
Sheikpura,2025-04-30,6,1.0
S.A.S Nagar(Mohali),2025-10-31,10,1.0
Lahaul and Spiti,2025-08-31,2,1.0
Lawngtlai,2025-12-31,34,1.0
Janjgir Champa,2025-04-30,4,1.0
Champhai,2025-10-31,12,1.0
Jajpur,2025-05-31,4,1.0
Jajpur,2025-04-30,2,1.0
Kolasib,2025-08-31,28,1.0
Kolasib,2025-03-31,6,1.0
Kotputli-Behror,2025-07-31,2,1.0
Kotputli-Behror,2025-12-31,6,1.0
Yanam,2025-08-31,4,1.0
Mamit,2025-08-31,4,1.0
Palamau,2025-10-31,4,1.0
Palamau,2025-09-30,2,1.0
MALDA,2025-07-31,4,1.0
HOOGHLY,2025-12-31,2,1.0
MALDA,2025-10-31,2,1.0
Mammit,2025-12-31,4,1.0
Purbi Singhbhum,2025-10-31,52,1.0
Raigarh(MH),2025-06-30,28,1.0
Panch Mahals,2025-09-30,2,1.0
HOWRAH,2025-09-30,2,1.0
Baleshwar,2025-06-30,130,1.0
Gadag *,2025-03-31,8,1.0
Dibang Valley,2025-03-31,2,1.0
Mohla-Manpur-Ambagarh Chouki,2025-07-31,182,1.0
Medinipur,2025-09-30,2,1.0
Bhabua,2025-08-31,2,1.0
Bhabua,2025-09-30,4,1.0
Pakke Kessang,2025-08-31,4,1.0
Pakaur,2025-03-31,4,1.0
Beawar,2025-09-30,2,1.0
Beawar,2025-07-31,4,1.0
Medinipur,2025-04-30,2,1.0
Tirupathur,2025-10-31,2,1.0
Mirzapur,2025-11-30,226,1.0
Tamulpur District,2025-05-31,20,1.0
Pandhurna,2025-05-31,2,1.0
Lunglei,2025-03-31,20,1.0
Mohalla-Manpur-Ambagarh Chowki,2025-08-31,2,1.0
Tamulpur District,2025-12-31,18,1.0
Surendranagar,2025-02-28,20,1.0
Garhwal,2025-06-30,6,1.0
Almora,2025-04-30,92,1.0
Balotra,2025-07-31,2,1.0
Upper Siang,2025-10-31,8,1.0
chittoor,2025-05-31,2,1.0
Dadra & Nagar Haveli,2025-12-31,4,1.0
Phalodi,2025-07-31,2,1.0
Phalodi,2025-11-30,4,1.0
Garhwal,2025-04-30,6,1.0
Farrukhabad,2025-06-30,708,1.0
Raigarh(MH),2025-12-31,2,1.0
Tseminyu,2025-08-31,4,1.0
Pilibhit,2025-05-31,583,0.9965753424657535
Gwalior,2025-03-31,425,0.9953051643192488
Mumbai,2025-06-30,1730,0.9930875576036866
Puri,2025-06-30,283,0.9929577464788732
Nandurbar,2025-03-31,239,0.9916666666666667
Sri Potti Sriramulu Nellore,2025-07-31,233,0.9914529914529915
Nawada,2025-05-31,826,0.9903614457831325
Sangareddy,2025-06-30,402,0.9900990099009901
Jamui,2025-11-30,981,0.9898580121703855
Kanpur Nagar,2025-10-31,1172,0.9898132427843802
Dhamtari,2025-06-30,195,0.989795918367347
Dehradun,2025-06-30,565,0.9894366197183098
West Delhi,2025-03-31,1297,0.9892638036809815
Champawat,2025-12-31,165,0.9879518072289157
Sheopur,2025-08-31,149,0.9866666666666666
Kalahandi,2025-03-31,441,0.9864864864864864
Darjeeling,2025-08-31,425,0.985981308411215
Buldhana,2025-03-31,701,0.9858356940509916
Sawai Madhopur,2025-12-31,262,0.9848484848484849
Ahmadabad,2025-06-30,111,0.9821428571428572
Bhind,2025-08-31,434,0.9817351598173516
Churachandpur,2025-05-31,216,0.9816513761467891
Namakkal,2025-08-31,537,0.981549815498155
Rampur,2025-09-30,1174,0.9797639123102866
Karimnagar,2025-12-31,861,0.9793103448275862
Charkhi Dadri,2025-11-30,95,0.9791666666666667
Alwar,2025-11-30,947,0.9770354906054279
Bargarh,2025-08-31,255,0.9767441860465116
Kokrajhar,2025-08-31,249,0.9761904761904763
Budaun,2025-03-31,745,0.9761273209549071
Ananthapuramu,2025-07-31,231,0.9743589743589745
Mysore,2025-12-31,306,0.9741935483870967
Gwalior,2025-10-31,608,0.974025974025974
Sant Ravidas Nagar,2025-08-31,519,0.9733840304182511
Kanpur Nagar,2025-12-31,2310,0.9726729291204099
Ballari,2025-06-30,209,0.9716981132075471
Chittorgarh,2025-12-31,414,0.9714285714285715
West Godavari,2025-08-31,1017,0.9709302325581395
Dr. B. R. Ambedkar Konaseema,2025-06-30,67,0.9705882352941178
Medchal-malkajgiri,2025-06-30,762,0.9689922480620154
Warangal,2025-06-30,437,0.9684684684684686
Jamnagar,2025-06-30,346,0.9659090909090908
Udham Singh Nagar,2025-09-30,1082,0.9637023593466425
Ramban,2025-06-30,106,0.962962962962963
Rohtas,2025-03-31,1409,0.9623955431754874
West Garo Hills,2025-04-30,104,0.9622641509433962
Uttar Dinajpur,2025-06-30,3959,0.9618434093161545
Chitradurga,2025-08-31,257,0.9618320610687023
Dhule,2025-08-31,565,0.9618055555555556
Mathura,2025-06-30,616,0.9617834394904459
Kannauj,2025-06-30,818,0.9616306954436451
Badgam,2025-12-31,98,0.96
Morena,2025-08-31,337,0.9593023255813953
Mandi,2025-06-30,137,0.9571428571428571
Raigad,2025-08-31,227,0.9568965517241379
Balangir,2025-06-30,272,0.9568345323741008
West Garo Hills,2025-11-30,180,0.9565217391304348
Boudh,2025-10-31,88,0.9555555555555555
Jagatsinghpur,2025-06-30,43,0.9545454545454546
North Cachar Hills,2025-08-31,43,0.9545454545454546
Bara Banki,2025-10-31,893,0.9540481400437637
Mancherial,2025-12-31,340,0.9540229885057472
Kaushambi,2025-12-31,887,0.9537444933920705
Bageshwar,2025-04-30,84,0.9534883720930232
N. T. R,2025-09-30,160,0.9512195121951219
Baghpat,2025-08-31,398,0.9509803921568627
Gaurela-pendra-marwahi,2025-03-31,78,0.95
Lucknow,2025-04-30,1620,0.9494584837545126
East Sikkim,2025-03-31,76,0.9487179487179487
Cuddalore,2025-06-30,631,0.9475308641975309
Gadchiroli,2025-04-30,851,0.9473684210526316
Harda,2025-04-30,37,0.9473684210526316
Mahabubnagar,2025-06-30,948,0.946611909650924
Chandigarh,2025-08-31,311,0.9437500000000001
Nadia,2025-06-30,1858,0.9414838035527691
Leh,2025-06-30,33,0.9411764705882353
Beed,2025-12-31,2909,0.9406270847231488
Hardoi,2025-10-31,1090,0.9395017793594307
Bandipore,2025-06-30,128,0.9393939393939394
Nalanda,2025-03-31,2507,0.9389017788089713
Dibrugarh,2025-06-30,250,0.9379844961240309
Khordha,2025-10-31,93,0.9375
Jhargram,2025-08-31,93,0.9375
Pudukkottai,2025-10-31,372,0.9375
Solapur,2025-08-31,3872,0.935032483758121
Panchmahals,2025-12-31,325,0.9345238095238095
Kalahandi,2025-12-31,354,0.9344262295081966
Kaithal,2025-05-31,232,0.9333333333333333
Siwan,2025-08-31,1273,0.9317147192716237
Kalahandi,2025-08-31,249,0.930232558139535
Sikar,2025-06-30,498,0.930232558139535
Gondiya,2025-06-30,799,0.929951690821256
Nirmal,2025-12-31,357,0.9297297297297298
Hardoi,2025-06-30,1152,0.9296482412060301
Mandya,2025-10-31,218,0.9292035398230087
Thiruvallur,2025-11-30,27,0.9285714285714286
Dholpur,2025-04-30,243,0.9285714285714286
Ludhiana,2025-05-31,646,0.9283582089552238
Chikkamagaluru,2025-06-30,154,0.925
Baramula,2025-08-31,179,0.924731182795699
Bongaigaon,2025-11-30,281,0.9246575342465753
Surat,2025-11-30,1433,0.9234899328859061
Moga,2025-11-30,171,0.9213483146067416
Dungarpur,2025-07-31,390,0.9211822660098523
Patan,2025-10-31,169,0.9204545454545454
Jorhat,2025-06-30,165,0.9186046511627908
Karbi Anglong,2025-03-31,280,0.9178082191780821
Dewas,2025-08-31,184,0.9166666666666667
Gaya,2025-06-30,1612,0.9144893111638954
Ballia,2025-10-31,882,0.913232104121475
Daman,2025-12-31,44,0.9130434782608696
Chatra,2025-04-30,396,0.9130434782608696
South Twenty Four Parganas,2025-04-30,633,0.9123867069486404
Hathras,2025-03-31,589,0.9123376623376624
Cachar,2025-08-31,566,0.9121621621621621
South Delhi,2025-08-31,1075,0.9094138543516874
Ahmadnagar,2025-12-31,4416,0.9092088197146564
Allahabad,2025-10-31,1577,0.9068923821039903
Mainpuri,2025-08-31,471,0.9068825910931173
Wanaparthy,2025-11-30,122,0.90625
Mayiladuthurai,2025-05-31,40,0.9047619047619047
Sribhumi,2025-05-31,40,0.9047619047619047
Jalpaiguri,2025-04-30,2211,0.9027538726333908
Mahoba,2025-06-30,213,0.9017857142857142
Central Delhi,2025-03-31,270,0.9014084507042253
Nagapattinam,2025-04-30,688,0.9005524861878453
East,2025-12-31,38,0.8999999999999999
Mumbai( Sub Urban ),2025-04-30,57,0.8999999999999999
Medchal−malkajgiri,2025-06-30,19,0.8999999999999999
Burhanpur,2025-12-31,38,0.8999999999999999
Nagapattinam,2025-12-31,355,0.8983957219251337
Shaheed Bhagat Singh Nagar,2025-11-30,74,0.8974358974358974
Katni,2025-11-30,628,0.8972809667673716
Farrukhabad,2025-04-30,732,0.8963730569948187
Chengalpattu,2025-06-30,271,0.8951048951048952
Darrang,2025-03-31,288,0.894736842105263
Mandya,2025-08-31,214,0.8938053097345133
Anantnag,2025-03-31,284,0.8933333333333333
Sri Potti Sriramulu Nellore,2025-09-30,248,0.8931297709923665
Dimapur,2025-11-30,174,0.8913043478260869
Sangrur,2025-11-30,261,0.8913043478260869
Amroha,2025-04-30,953,0.8908730158730158
Nagarkurnool,2025-11-30,119,0.8888888888888888
Lakshadweep,2025-06-30,17,0.8888888888888888
Nashik,2025-04-30,2874,0.8883048620236531
Sangrur,2025-08-31,321,0.888235294117647
Karur,2025-12-31,185,0.8877551020408163
South 24 Parganas,2025-04-30,3136,0.8868832731648617
Raipur,2025-10-31,920,0.8852459016393444
Jharsuguda,2025-12-31,130,0.8840579710144927
Uttara Kannada,2025-08-31,211,0.8839285714285714
Etah,2025-08-31,514,0.8827838827838828
Bijapur,2025-12-31,352,0.8823529411764706
Gandhinagar,2025-11-30,303,0.8819875776397517
Kullu,2025-06-30,143,0.881578947368421
South Twenty Four Parganas,2025-06-30,663,0.8781869688385269
Ramanagar,2025-06-30,257,0.8759124087591241
Kalimpong,2025-09-30,45,0.875
Porbandar,2025-12-31,165,0.875
SAS Nagar (Mohali),2025-04-30,285,0.875
Satara,2025-08-31,982,0.8740458015267176
Tumkur,2025-08-31,223,0.8739495798319328
Valsad,2025-03-31,384,0.8731707317073172
Mancherial,2025-04-30,264,0.8723404255319149
Gadag,2025-10-31,176,0.8723404255319149
Agar Malwa,2025-08-31,88,0.8723404255319149
Ambedkar Nagar,2025-04-30,820,0.8721461187214612
Manendragarh–Chirmiri–Bharatpur,2025-05-31,116,0.8709677419354838
Bapatla,2025-09-30,101,0.8703703703703705
Maldah,2025-12-31,432,0.8701298701298701
Garhwa,2025-06-30,428,0.8689956331877728
Bemetara,2025-03-31,398,0.8685446009389672
Jhabua,2025-11-30,592,0.8675078864353312
Bulandshahr,2025-10-31,1154,0.8673139158576051
Leh,2025-10-31,28,0.8666666666666667
Niwari,2025-08-31,28,0.8666666666666667
Kinnaur,2025-06-30,28,0.8666666666666667
Bastar,2025-12-31,593,0.8647798742138364
Ariyalur,2025-10-31,179,0.8645833333333333
Narmada,2025-04-30,179,0.8645833333333333
West Singhbhum,2025-12-31,714,0.8642297650130548
North Twenty Four Parganas,2025-06-30,233,0.8640000000000001
Kolar,2025-06-30,557,0.8628762541806021
East Godavari,2025-06-30,652,0.8628571428571428
Vikarabad,2025-11-30,374,0.8606965174129353
Jangoan,2025-11-30,119,0.859375
Karaikal,2025-06-30,91,0.8571428571428572
North Dinajpur,2025-09-30,104,0.8571428571428572
Bagalkot *,2025-08-31,13,0.8571428571428572
Davanagere,2025-02-28,26,0.8571428571428572
Haveri *,2025-10-31,13,0.8571428571428572
Hamirpur,2025-12-31,611,0.8571428571428572
Sonapur,2025-10-31,52,0.8571428571428572
Mon,2025-08-31,39,0.8571428571428572
Tiruvallur,2025-10-31,898,0.8553719008264462
Bikaner,2025-07-31,306,0.8545454545454545
Tehri Garhwal,2025-05-31,226,0.8524590163934427
Ayodhya,2025-04-30,113,0.8524590163934427
Kancheepuram,2025-04-30,1639,0.8519774011299435
Kupwara,2025-08-31,100,0.8518518518518519
Shimoga,2025-04-30,248,0.8507462686567164
Uttara Kannada,2025-03-31,259,0.8500000000000001
Dindigul,2025-06-30,542,0.8498293515358362
Koch Bihar,2025-11-30,1346,0.848901098901099
Sarangarh-Bilaigarh,2025-09-30,159,0.8488372093023255
Sivaganga,2025-06-30,366,0.8484848484848484
Tehri Garhwal,2025-04-30,122,0.8484848484848484
Gariyaband,2025-04-30,170,0.8478260869565217
Gir Somnath,2025-10-31,85,0.8478260869565217
Baleshwar,2025-10-31,109,0.847457627118644
Mansa,2025-05-31,109,0.847457627118644
Warangal Rural,2025-11-30,120,0.8461538461538463
Komaram Bheem,2025-02-28,360,0.8461538461538463
Kolhapur,2025-08-31,1793,0.8446502057613168
Ferozepur,2025-10-31,83,0.8444444444444446
Bhiwani,2025-11-30,402,0.8440366972477065
Uttarkashi,2025-04-30,59,0.84375
North Tripura,2025-12-31,175,0.8421052631578947
Mumbai( Sub Urban ),2025-08-31,35,0.8421052631578947
Chittorgarh,2025-04-30,278,0.8410596026490067
Bundi,2025-08-31,243,0.8409090909090908
Kota,2025-08-31,335,0.8406593406593406
Sangli,2025-12-31,1729,0.8393617021276596
Gonda,2025-10-31,1055,0.8379790940766552
Kasganj,2025-08-31,498,0.8376383763837638
South Delhi,2025-04-30,1019,0.8360360360360359
Moga,2025-07-31,235,0.8359375
Balod,2025-03-31,569,0.8354838709677419
Jaipur,2025-10-31,1231,0.834575260804769
Reasi,2025-12-31,176,0.8333333333333333
Garhwal,2025-12-31,11,0.8333333333333333
Pithoragarh,2025-04-30,132,0.8333333333333333
Tirupattur,2025-06-30,110,0.8333333333333333
Kinnaur,2025-08-31,11,0.8333333333333333
Noklak,2025-08-31,11,0.8333333333333333
Chikmagalur,2025-04-30,11,0.8333333333333333
Jiribam,2025-10-31,11,0.8333333333333333
Namsai,2025-06-30,11,0.8333333333333333
Mahabubabad,2025-12-31,262,0.8321678321678321
Kaimur (Bhabua),2025-08-31,661,0.8310249307479225
West Delhi,2025-08-31,1082,0.8307952622673436
Kannauj,2025-09-30,536,0.8293515358361774
Nalgonda,2025-06-30,704,0.8285714285714285
Birbhum,2025-08-31,1708,0.8267379679144384
Mahabubnagar,2025-11-30,739,0.8246913580246913
Varanasi,2025-06-30,1362,0.8232931726907631
West Midnapore,2025-12-31,692,0.8210526315789475
Alluri Sitharama Raju,2025-05-31,71,0.8205128205128205
Beed,2025-03-31,819,0.8200000000000001
Guna,2025-08-31,202,0.8198198198198199
Chhatrapati Sambhajinagar,2025-06-30,260,0.8181818181818181
Chamrajnagar,2025-12-31,40,0.8181818181818181
Bijnor,2025-04-30,1560,0.8181818181818181
Nalgonda,2025-04-30,1303,0.8172942817294282
Dhanbad,2025-06-30,794,0.8169336384439359
Mysore,2025-03-31,276,0.8157894736842106
South,2025-03-31,49,0.8148148148148149
Kollam,2025-10-31,604,0.8138138138138138
Meerut,2025-12-31,1630,0.8131256952169077
Pudukkottai,2025-04-30,625,0.8115942028985508
Uttar Bastar Kanker,2025-08-31,96,0.8113207547169812
Nellore,2025-08-31,516,0.8105263157894738
Gautam Buddha Nagar,2025-10-31,592,0.8103975535168195
Sheikhpura,2025-06-30,190,0.8095238095238095
Gomati,2025-04-30,94,0.8076923076923077
Puducherry,2025-06-30,244,0.8074074074074074
Nalbari,2025-10-31,121,0.8059701492537314
Dahod,2025-10-31,251,0.8057553956834533
Jind,2025-11-30,316,0.8057142857142856
Nashik,2025-03-31,1522,0.8054567022538552
Pulwama,2025-11-30,74,0.8048780487804879
Jalaun,2025-08-31,757,0.8023809523809524
Bhadrak,2025-08-31,263,0.8013698630136987
Marigaon,2025-10-31,488,0.8007380073800738
Bangalore Rural,2025-03-31,297,0.8
Palamau,2025-06-30,9,0.8
S.A.S Nagar(Mohali),2025-11-30,18,0.8
Nandurbar,2025-11-30,540,0.8
Karur,2025-10-31,252,0.8
Ananthapuramu,2025-05-31,246,0.7956204379562044
Jind,2025-03-31,280,0.7948717948717949
Nuapada,2025-05-31,70,0.7948717948717949
Gondiya,2025-10-31,533,0.7946127946127945
Siddharthnagar,2025-08-31,917,0.7945205479452055
Purba Bardhaman,2025-10-31,131,0.7945205479452055
South Delhi,2025-11-30,698,0.794344473007712
Jhargram,2025-12-31,113,0.7936507936507937
Chamba,2025-12-31,172,0.7916666666666667
JAJPUR,2025-08-31,120,0.791044776119403
Hojai,2025-08-31,317,0.7909604519774012
Etawah,2025-06-30,462,0.7906976744186047
Una,2025-11-30,111,0.7903225806451613
Tamenglong,2025-08-31,315,0.7897727272727273
Bilaspur,2025-03-31,1607,0.7895322939866369
Nalgonda,2025-08-31,934,0.789272030651341
Janjgir-champa,2025-10-31,794,0.7882882882882882
Ambala,2025-11-30,270,0.7880794701986755
Mau,2025-08-31,985,0.7876588021778583
Bara Banki,2025-04-30,1078,0.7847682119205297
Medak,2025-08-31,719,0.7841191066997519
Dibrugarh,2025-03-31,314,0.7840909090909092
Mayurbhanj,2025-10-31,567,0.7830188679245282
Sibsagar,2025-10-31,82,0.7826086956521738
Pashchimi Singhbhum,2025-05-31,41,0.7826086956521738
Latur,2025-12-31,2048,0.7824194952132288
Alipurduar,2025-04-30,114,0.78125
Narayanpet,2025-11-30,114,0.78125
Malappuram,2025-06-30,2151,0.7806291390728477
Chatrapati Sambhaji Nagar,2025-04-30,73,0.7804878048780488
Dakshin Dinajpur,2025-04-30,274,0.7792207792207793
Cuddalore,2025-04-30,1112,0.7791999999999999
Purnea,2025-06-30,16,0.7777777777777777
Wanaparthy,2025-10-31,64,0.7777777777777777
Tirap,2025-09-30,16,0.7777777777777777
South Goa,2025-08-31,183,0.7766990291262137
Godda,2025-10-31,803,0.7765486725663717
West Khasi Hills,2025-02-28,87,0.7755102040816326
Chandauli,2025-08-31,1170,0.7754172989377845
Rohtas,2025-06-30,1103,0.7733118971061093
Raipur,2025-06-30,836,0.771186440677966
South West Garo Hills,2025-03-31,85,0.7708333333333333
Kurukshetra,2025-12-31,161,0.7692307692307692
Kanniyakumari,2025-12-31,283,0.76875
Palghar,2025-08-31,1494,0.7680473372781065
Gomati,2025-08-31,76,0.7674418604651163
Belgaum,2025-08-31,385,0.7660550458715596
Kozhikode,2025-08-31,987,0.7656529516994632
Bikaner,2025-03-31,344,0.764102564102564
Kanker,2025-10-31,284,0.7639751552795031
North Delhi,2025-07-31,224,0.7637795275590551
Amroha,2025-12-31,710,0.7617866004962779
Porbandar,2025-11-30,88,0.76
Purbi Singhbhum,2025-08-31,44,0.76
Nayagarh,2025-06-30,190,0.7592592592592593
Rajkot,2025-10-31,413,0.7574468085106383
Paschim Medinipur,2025-04-30,1543,0.7574031890660593
Faridabad,2025-05-31,796,0.7571743929359824
Koraput,2025-10-31,383,0.7568807339449541
Jind,2025-05-31,195,0.7567567567567568
Kendrapara,2025-10-31,332,0.7566137566137565
Bhavnagar,2025-12-31,604,0.7558139534883721
Hassan,2025-06-30,293,0.7544910179640718
Kabeerdham,2025-08-31,107,0.7540983606557377
Srinagar,2025-06-30,556,0.7539432176656151
Udhampur,2025-06-30,149,0.7529411764705882
Lucknow,2025-10-31,1396,0.751568381430364
Anantnag,2025-11-30,282,0.7515527950310559
Madhepura,2025-07-31,604,0.7507246376811594
K.V.Rangareddy,2025-11-30,7,0.75
Chikmagalur,2025-06-30,7,0.75
South,2025-07-31,7,0.75
NUAPADA,2025-10-31,7,0.75
Khorda,2025-10-31,168,0.75
Sikar,2025-11-30,453,0.7490347490347491
Dhar,2025-10-31,418,0.7489539748953975
Bhagalpur,2025-12-31,939,0.7486033519553073
Uttar Bastar Kanker,2025-04-30,145,0.7469879518072289
Mandya,2025-03-31,281,0.7453416149068324
Dhalai,2025-10-31,89,0.7450980392156863
Bundi,2025-04-30,272,0.7435897435897436
Pulwama,2025-12-31,129,0.7432432432432432
Jogulamba Gadwal,2025-12-31,291,0.7425149700598803
Coimbatore,2025-12-31,1042,0.7424749163879598
Kathua,2025-06-30,169,0.7422680412371134
North 24 Parganas,2025-12-31,4577,0.7409661468238875
Kohima,2025-10-31,47,0.7407407407407407
Peddapalli,2025-06-30,94,0.7407407407407407
Narsimhapur,2025-08-31,40,0.7391304347826086
Chitrakoot,2025-12-31,226,0.7384615384615385
Bagalkot,2025-06-30,565,0.7384615384615385
Sangrur,2025-06-30,226,0.7384615384615385
Jind,2025-06-30,339,0.7384615384615385
Pauri Garhwal,2025-04-30,146,0.7380952380952381
Ratnagiri,2025-08-31,398,0.7379912663755459
Ganganagar,2025-03-31,497,0.7377622377622377
Hasan,2025-02-28,66,0.736842105263158
Rajgarh,2025-10-31,309,0.7359550561797752
Kargil,2025-11-30,59,0.7352941176470589
Coimbatore,2025-04-30,1405,0.7345679012345678
Ramban,2025-12-31,26,0.7333333333333334
Pathanamthitta,2025-03-31,279,0.7329192546583851
Tiruchirappalli,2025-10-31,707,0.732843137254902
Kolhapur,2025-03-31,1197,0.7322720694645442
Srinagar,2025-05-31,317,0.7322404371584699
Lucknow,2025-08-31,1394,0.7316770186335404
Dhamtari,2025-12-31,322,0.7311827956989247
Y. S. R,2025-03-31,180,0.7307692307692308
Karur,2025-04-30,315,0.7307692307692308
Kangra,2025-12-31,443,0.73046875
Tiruvannamalai,2025-11-30,654,0.7301587301587302
Mirzapur,2025-08-31,692,0.73
Kanpur Dehat,2025-06-30,702,0.729064039408867
South West Delhi,2025-03-31,847,0.7285714285714286
Simdega,2025-04-30,216,0.728
Maihar,2025-06-30,38,0.7272727272727273
South Garo Hills,2025-09-30,19,0.7272727272727273
West Sikkim,2025-04-30,38,0.7272727272727273
Cuddalore,2025-10-31,614,0.7247191011235956
Kaushambi,2025-08-31,319,0.7243243243243243
Sri Sathya Sai,2025-07-31,150,0.7241379310344827
Banka,2025-08-31,1362,0.7240506329113925
Hyderabad,2025-06-30,1384,0.7235367372353674
Haridwar,2025-05-31,448,0.7230769230769232
Udaipur,2025-11-30,613,0.7219101123595506
Mayiladuthurai,2025-12-31,43,0.72
Shivpuri,2025-04-30,356,0.7198067632850242
Koderma,2025-12-31,141,0.7195121951219512
Madhepura,2025-12-31,901,0.7194656488549618
Chhatarpur,2025-03-31,452,0.7186311787072244
Raichur,2025-05-31,378,0.7181818181818183
Jhunjhunun,2025-11-30,407,0.7172995780590716
Bikaner,2025-10-31,297,0.7167630057803469
Ludhiana,2025-12-31,992,0.7162629757785468
Tiruppur,2025-06-30,743,0.7159353348729791
Kakinada,2025-09-30,156,0.7142857142857142
Chittaurgarh,2025-07-31,12,0.7142857142857142
Erode,2025-10-31,531,0.7129032258064516
Eluru,2025-06-30,113,0.7121212121212122
Shajapur,2025-10-31,226,0.7121212121212122
Amravati,2025-03-31,1118,0.7120980091883613
Dausa,2025-06-30,315,0.7119565217391304
Rajouri,2025-05-31,101,0.7118644067796611
Singrauli,2025-12-31,166,0.7113402061855669
Nagarkurnool,2025-06-30,195,0.7105263157894737
Korba,2025-06-30,513,0.71
Surguja,2025-03-31,964,0.7092198581560283
Kodagu,2025-08-31,94,0.709090909090909
West Kameng,2025-03-31,41,0.7083333333333333
Chhatarpur,2025-06-30,362,0.7075471698113207
Khargone,2025-12-31,280,0.7073170731707317
The Nilgiris,2025-08-31,169,0.707070707070707
Madhepura,2025-11-30,524,0.7068403908794789
Khagaria,2025-11-30,826,0.7066115702479339
Chandauli,2025-06-30,844,0.7050505050505051
Purba Medinipur,2025-04-30,832,0.7049180327868851
Khandwa,2025-06-30,150,0.7045454545454546
Komaram Bheem,2025-06-30,305,0.7039106145251397
Ayodhya,2025-06-30,92,0.7037037037037037
Goalpara,2025-11-30,310,0.7032967032967032
Kurnool,2025-07-31,775,0.7032967032967032
Bareilly,2025-08-31,1585,0.7006437768240343
Jamnagar,2025-12-31,369,0.7004608294930876
Sribhumi,2025-06-30,68,0.7
Chamrajnagar,2025-10-31,17,0.7
Bajali,2025-12-31,17,0.7
Khammam,2025-11-30,700,0.6990291262135921
North Goa,2025-10-31,158,0.6989247311827957
Kakinada,2025-05-31,124,0.6986301369863013
Rohtak,2025-08-31,197,0.6982758620689655
Anuppur,2025-11-30,112,0.696969696969697
Sangrur,2025-03-31,229,0.6962962962962962
Alluri Sitharama Raju,2025-11-30,100,0.6949152542372881
Ujjain,2025-12-31,266,0.694267515923567
Devbhumi Dwarka,2025-12-31,66,0.6923076923076923
JAJPUR,2025-03-31,154,0.6923076923076923
Nawada,2025-11-30,707,0.6913875598086126
Jaisalmer,2025-06-30,93,0.6909090909090909
Ramgarh,2025-06-30,328,0.6907216494845361
Maharajganj,2025-09-30,933,0.6902173913043479
Hathras,2025-12-31,611,0.6878453038674033
Central Delhi,2025-10-31,189,0.6875
Kiphire,2025-10-31,27,0.6875
Umaria,2025-11-30,108,0.6875
Nanded,2025-11-30,4257,0.6872770511296076
Washim,2025-03-31,140,0.6867469879518073
Kaushambi,2025-09-30,538,0.6865203761755485
Aligarh,2025-11-30,1880,0.6860986547085202
Bastar,2025-03-31,666,0.6860759493670887
Jalpaiguri,2025-12-31,3776,0.6857142857142857
Churachandpur,2025-12-31,123,0.6849315068493151
Junagadh,2025-11-30,278,0.6848484848484848
Thiruvananthapuram,2025-10-31,652,0.6847545219638242
Erode,2025-08-31,628,0.6836461126005362
Janjgir-champa,2025-06-30,404,0.6833333333333333
Tiruvallur,2025-08-31,1146,0.6828193832599119
Shaheed Bhagat Singh Nagar,2025-04-30,74,0.6818181818181819
Tarn Taran,2025-06-30,232,0.681159420289855
Goalpara,2025-03-31,432,0.6809338521400778
Barnala,2025-04-30,79,0.6808510638297873
Kottayam,2025-08-31,326,0.6804123711340206
Nawanshahr,2025-03-31,42,0.6799999999999999
Gir Somnath,2025-08-31,126,0.6799999999999999
Howrah,2025-08-31,1572,0.6794871794871795
Vidisha,2025-08-31,183,0.6788990825688073
Betul,2025-12-31,230,0.6788321167883211
Palakkad,2025-06-30,554,0.6787878787878787
Chittorgarh,2025-07-31,349,0.6778846153846154
Gulbarga,2025-08-31,203,0.6776859504132231
Paschim Medinipur,2025-12-31,3830,0.6776171703898379
Amethi,2025-12-31,671,0.6775
Jalna,2025-03-31,451,0.6765799256505576
Chitrakoot,2025-08-31,238,0.676056338028169
Haridwar,2025-08-31,900,0.6759776536312849
Raichur,2025-08-31,243,0.6758620689655173
