district,date,total_demand,growth_rate
Chhatrapati Sambhajinagar,2025-03-31,124,1.1754385964912282
Tonk,2025-10-31,274,1.1746031746031744
East Singhbhum,2025-06-30,350,1.1739130434782608
Panchkula,2025-09-30,176,1.1728395061728394
Goalpara,2025-12-31,228,1.1714285714285713
Jodhpur,2025-06-30,497,1.1703056768558953
Erode,2025-06-30,421,1.170103092783505
Coimbatore,2025-08-31,1178,1.1694290976058932
Allahabad,2025-10-31,1726,1.1683417085427137
Dholpur,2025-11-30,529,1.168032786885246
Krishnagiri,2025-06-30,271,1.1680000000000001
Champhai,2025-12-31,39,1.1666666666666665
Niwari,2025-11-30,13,1.1666666666666665
Hooghly,2025-08-31,2212,1.1665034280117532
Pali,2025-03-31,470,1.165898617511521
Patna,2025-10-31,4365,1.1651785714285716
Hassan,2025-06-30,223,1.1650485436893203
Sheohar,2025-08-31,197,1.1648351648351647
Jalna,2025-03-31,565,1.1647509578544062
Lalitpur,2025-05-31,342,1.1645569620253164
Aligarh,2025-11-30,2712,1.1644054269752595
Auraiya,2025-12-31,636,1.1632653061224492
Ramgarh,2025-12-31,413,1.162303664921466
Bengaluru South,2025-06-30,67,1.161290322580645
Anantapur,2025-11-30,607,1.1601423487544484
Dantewada,2025-09-30,41,1.1578947368421053
Mandsaur,2025-08-31,397,1.1576086956521738
Bankura,2025-10-31,1645,1.1559633027522938
Nadia,2025-04-30,3180,1.154471544715447
Palamau,2025-11-30,28,1.1538461538461537
Indore,2025-12-31,1061,1.152129817444219
Mumbai City,2025-11-30,467,1.1520737327188941
Krishna,2025-08-31,985,1.1506550218340612
Udupi,2025-03-31,217,1.1485148514851486
West Delhi,2025-06-30,674,1.1464968152866244
Jogulamba Gadwal,2025-08-31,176,1.1463414634146343
Harda,2025-12-31,103,1.1458333333333335
Moga,2025-03-31,236,1.1454545454545455
Raigad,2025-11-30,489,1.1447368421052633
Nagarkurnool,2025-05-31,193,1.1444444444444444
Prakasam,2025-08-31,1175,1.144160583941606
Thiruvallur,2025-11-30,30,1.1428571428571428
Cooch Behar,2025-08-31,872,1.1425061425061425
Davangere,2025-12-31,332,1.1419354838709679
Latur,2025-04-30,1465,1.141812865497076
Dakshin Dinajpur,2025-12-31,1205,1.1403197158081704
Uttarkashi,2025-04-30,107,1.1400000000000001
East Midnapore,2025-04-30,338,1.1392405063291138
Koriya,2025-09-30,325,1.138157894736842
Shajapur,2025-08-31,312,1.1369863013698631
Panipat,2025-03-31,47,1.1363636363636362
Warangal Rural,2025-08-31,239,1.1339285714285716
Ahmadabad,2025-03-31,64,1.1333333333333333
Kalimpong,2025-06-30,32,1.1333333333333333
Nalbari,2025-12-31,98,1.1304347826086958
Deoria,2025-08-31,1449,1.1277533039647576
Buldhana,2025-07-31,1466,1.1277213352685052
Bathinda,2025-10-31,317,1.12751677852349
Hugli,2025-04-30,34,1.125
North,2025-08-31,17,1.125
Baghpat,2025-08-31,799,1.125
New Delhi,2025-08-31,34,1.125
Panna,2025-12-31,395,1.1236559139784945
Fazilka,2025-10-31,227,1.1214953271028039
Gorakhpur,2025-08-31,1383,1.121165644171779
Devbhumi Dwarka,2025-06-30,53,1.12
Sambhal,2025-04-30,803,1.1187335092348283
Ranchi,2025-04-30,508,1.1166666666666667
Chikkamagaluru,2025-03-31,91,1.116279069767442
Wardha,2025-03-31,258,1.1147540983606556
Baghpat,2025-06-30,425,1.1144278606965172
Azamgarh,2025-06-30,1137,1.1133828996282529
Latur,2025-03-31,684,1.1111111111111112
Ahilyanagar,2025-12-31,38,1.1111111111111112
Kathua,2025-03-31,57,1.1111111111111112
Kallakurichi,2025-11-30,95,1.1111111111111112
Alirajpur,2025-06-30,194,1.108695652173913
Kheri,2025-04-30,1226,1.1065292096219932
Seoni,2025-07-31,297,1.106382978723404
Bengaluru,2025-12-31,1828,1.1059907834101383
Chhatrapati Sambhajinagar,2025-12-31,200,1.1052631578947367
Baramula,2025-10-31,341,1.1049382716049383
Chikkaballapur,2025-12-31,261,1.1048387096774195
Tiruppur,2025-08-31,913,1.1036866359447006
Prayagraj,2025-10-31,206,1.1020408163265305
Warangal Rural,2025-12-31,229,1.1009174311926606
Chikkamagaluru,2025-10-31,84,1.1
Sultanpur,2025-08-31,1035,1.099391480730223
Bhopal,2025-05-31,676,1.0993788819875778
Jhansi,2025-06-30,952,1.0969162995594712
Anand,2025-06-30,262,1.096
Nalgonda,2025-12-31,834,1.0954773869346734
South West Garo Hills,2025-05-31,111,1.0943396226415096
Tapi,2025-04-30,67,1.09375
Shivpuri,2025-08-31,293,1.092857142857143
Giridih,2025-05-31,320,1.0915032679738563
Akola,2025-03-31,253,1.0909090909090908
Pratapgarh,2025-04-30,1081,1.0909090909090908
South Dinajpur,2025-10-31,92,1.0909090909090908
Jhabua,2025-06-30,439,1.0904761904761906
Bardhaman,2025-04-30,338,1.0864197530864197
Shajapur,2025-07-31,146,1.0857142857142859
North 24 Parganas,2025-10-31,3146,1.084824387011266
South,2025-06-30,25,1.0833333333333335
Chhotaudepur,2025-04-30,77,1.0810810810810811
Kaimur (Bhabua),2025-05-31,1135,1.078754578754579
Ri Bhoi,2025-03-31,106,1.0784313725490198
Neemuch,2025-10-31,270,1.076923076923077
Anakapalli,2025-11-30,54,1.076923076923077
Hardoi,2025-04-30,1314,1.0725552050473186
Tinsukia,2025-10-31,495,1.0711297071129708
Amravati,2025-11-30,1021,1.0709939148073024
Wanaparthy,2025-10-31,236,1.0701754385964914
Ujjain,2025-08-31,515,1.0682730923694779
Jaipur,2025-11-30,2062,1.0682046138415244
Churu,2025-11-30,434,1.0666666666666669
Thiruvarur,2025-06-30,254,1.065040650406504
Surat,2025-03-31,1792,1.064516129032258
Chamoli,2025-04-30,97,1.0638297872340425
Purba Medinipur,2025-08-31,1475,1.062937062937063
Agar Malwa,2025-11-30,66,1.0625
Thane,2025-10-31,3006,1.0617283950617282
Nalanda,2025-12-31,1070,1.0616570327552988
Ballari,2025-12-31,140,1.0588235294117645
Bhojpur,2025-04-30,1978,1.0582726326742975
Ernakulam,2025-03-31,708,1.058139534883721
Bongaigaon,2025-07-31,74,1.0555555555555554
Muktsar,2025-04-30,74,1.0555555555555554
Nagpur,2025-11-30,1718,1.0550239234449759
Sambhal,2025-08-31,1407,1.054014598540146
Jaipur,2025-06-30,1805,1.0534698521046644
North 24 Parganas,2025-06-30,3043,1.0519217801753205
Bhopal,2025-07-31,613,1.0501672240802677
Paschim Medinipur,2025-10-31,2281,1.0494159928122193
Yamuna Nagar,2025-10-31,293,1.0489510489510487
Jagatsinghpur,2025-10-31,84,1.048780487804878
Gautam Buddha Nagar,2025-06-30,1051,1.0487329434697856
Central Delhi,2025-10-31,217,1.0471698113207548
Thanjavur,2025-08-31,622,1.0460526315789473
Hanumangarh,2025-06-30,274,1.044776119402985
Paschim Medinipur,2025-06-30,2660,1.0445810914681015
Khandwa,2025-10-31,92,1.0444444444444443
Tenkasi,2025-11-30,94,1.0434782608695654
Pune,2025-10-31,2376,1.0429922613929494
Bara Banki,2025-12-31,1363,1.0404191616766467
Thrissur,2025-08-31,793,1.038560411311054
Pratapgarh,2025-10-31,1180,1.0379965457685665
Bhavnagar,2025-04-30,648,1.0377358490566038
Bhojpur,2025-12-31,1468,1.033240997229917
Udupi,2025-12-31,246,1.0330578512396693
Coimbatore,2025-06-30,588,1.0275862068965518
Mandsaur,2025-12-31,379,1.0267379679144386
Bhavnagar,2025-06-30,239,1.0254237288135593
Palnadu,2025-12-31,81,1.025
Nayagarh,2025-03-31,257,1.0236220472440944
Tumkur,2025-12-31,275,1.0220588235294117
Buldhana,2025-03-31,392,1.0206185567010309
North Goa,2025-04-30,206,1.0196078431372548
Ranchi,2025-10-31,961,1.01890756302521
Warangal,2025-04-30,851,1.0165876777251186
Darjiling,2025-08-31,127,1.0158730158730158
Datia,2025-12-31,530,1.0152091254752853
Vijayanagara,2025-06-30,157,1.0128205128205128
Tinsukia,2025-04-30,314,1.0128205128205128
Bokaro,2025-04-30,483,1.0125000000000002
Aligarh,2025-04-30,1907,1.011603375527426
Pithoragarh,2025-08-31,217,1.009259259259259
Guna,2025-05-31,277,1.0072463768115942
South West Delhi,2025-04-30,562,1.0071428571428571
Gumla,2025-06-30,289,1.0069444444444446
Bankura,2025-06-30,1479,1.0067842605156039
Etah,2025-12-31,612,1.0065573770491802
Darrang,2025-10-31,349,1.0057471264367814
Muzaffarnagar,2025-11-30,1476,1.0054347826086958
Mahabubnagar,2025-08-31,798,1.0050251256281406
Kendujhar,2025-10-31,467,1.004291845493562
Latur,2025-08-31,555,1.0036101083032491
South 24 Parganas,2025-04-30,4966,1.0032271077047197
Hardwar,2025-10-31,22,1.0
Salumbar,2025-09-30,2,1.0
Chamarajanagar,2025-06-30,6,1.0
Panch Mahals,2025-10-31,2,1.0
Garhwal,2025-12-31,8,1.0
Monghyr,2025-06-30,2,1.0
Pakke Kessang,2025-09-30,2,1.0
Warangal (urban),2025-04-30,2,1.0
Hnahthial,2025-11-30,2,1.0
Namsai,2025-12-31,12,1.0
Sehore,2025-05-31,184,1.0
Tiswadi,2025-12-31,2,1.0
Lunglei,2025-06-30,4,1.0
Salumbar,2025-12-31,2,1.0
Bardez,2025-08-31,2,1.0
Kushinagar *,2025-02-28,2,1.0
Lahaul and Spiti,2025-08-31,2,1.0
Kurung Kumey,2025-09-30,12,1.0
Narmadapuram,2025-10-31,28,1.0
NADIA,2025-07-31,2,1.0
Nawanshahr,2025-02-28,36,1.0
hooghly,2025-11-30,2,1.0
KOLKATA,2025-10-31,2,1.0
Chikmagalur,2025-07-31,2,1.0
Mammit,2025-02-28,6,1.0
Charaideo,2025-05-31,80,1.0
Chamrajnagar,2025-11-30,6,1.0
Chamarajanagar,2025-03-31,6,1.0
Jyotiba Phule Nagar,2025-12-31,4,1.0
Upper Subansiri,2025-08-31,4,1.0
HOOGHLY,2025-03-31,4,1.0
Chikmagalur,2025-10-31,14,1.0
K.V.Rangareddy,2025-12-31,4,1.0
HOOGHLY,2025-10-31,2,1.0
Sri Potti Sriramulu Nellore,2025-12-31,122,1.0
Mohalla-Manpur-Ambagarh Chowki,2025-04-30,2,1.0
Monghyr,2025-04-30,4,1.0
Jaintia Hills,2025-08-31,2,1.0
Samstipur,2025-11-30,6,1.0
North Cachar Hills,2025-06-30,34,1.0
East Siang,2025-10-31,34,1.0
Washim *,2025-12-31,6,1.0
Khairagarh Chhuikhadan Gandai,2025-05-31,68,1.0
Siang,2025-09-30,2,1.0
Samstipur,2025-05-31,6,1.0
Warangal (urban),2025-11-30,2,1.0
Dantewada,2025-11-30,8,1.0
ANUGUL,2025-08-31,4,1.0
Shimla,2025-10-31,330,1.0
Arvalli,2025-06-30,18,1.0
Khairagarh Chhuikhadan Gandai,2025-12-31,110,1.0
Leparada,2025-08-31,2,1.0
Baudh,2025-03-31,16,1.0
Namchi,2025-10-31,2,1.0
Namchi,2025-08-31,2,1.0
Lahul and Spiti,2025-12-31,4,1.0
Shi-yomi,2025-10-31,4,1.0
Beawar,2025-08-31,4,1.0
Monghyr,2025-09-30,4,1.0
North,2025-10-31,2,1.0
Lahul and Spiti,2025-08-31,2,1.0
East Midnapur,2025-02-28,4,1.0
Kanchipuram,2025-03-31,2,1.0
Lahul and Spiti,2025-09-30,4,1.0
Bajali,2025-09-30,12,1.0
Mangan,2025-10-31,2,1.0
Janjgir Champa,2025-12-31,2,1.0
K.V.Rangareddy,2025-07-31,4,1.0
hooghly,2025-07-31,2,1.0
Mahisagar,2025-03-31,60,1.0
Chamarajanagar *,2025-08-31,2,1.0
Siang,2025-06-30,4,1.0
Chikmagalur,2025-02-28,6,1.0
Tirupathur,2025-12-31,2,1.0
Chittaurgarh,2025-12-31,26,1.0
Janjgir Champa,2025-03-31,2,1.0
Deeg ,2025-08-31,8,1.0
Mangan,2025-08-31,4,1.0
Mangan,2025-05-31,2,1.0
Chatrapati Sambhaji Nagar,2025-12-31,6,1.0
Medchal−malkajgiri,2025-08-31,16,1.0
Uttara Kannada,2025-03-31,294,1.0
Aurangabad(bh),2025-08-31,10,1.0
Tenkasi,2025-03-31,164,1.0
Karur,2025-06-30,152,1.0
Monghyr,2025-03-31,2,1.0
Peren,2025-10-31,28,1.0
K.V.Rangareddy,2025-03-31,8,1.0
Mokokchung,2025-04-30,42,1.0
Jaunpur,2025-10-31,1353,0.9985228951255538
Budaun,2025-12-31,1055,0.9981060606060606
Osmanabad,2025-04-30,2347,0.9974468085106383
Kancheepuram,2025-11-30,1522,0.9973753280839894
West Godavari,2025-12-31,665,0.996996996996997
Thoubal,2025-12-31,583,0.9965753424657535
Nanded,2025-07-31,2257,0.995579133510168
Imphal West,2025-03-31,660,0.9939577039274925
Durg,2025-12-31,241,0.9917355371900827
Jalgaon,2025-04-30,2377,0.9907872696817421
Khargone,2025-08-31,406,0.9901960784313726
Ganjam,2025-06-30,792,0.9899497487437185
Malkangiri,2025-10-31,195,0.989795918367347
Jhansi,2025-08-31,789,0.9874055415617129
Sidhi,2025-12-31,570,0.9860627177700347
Kulgam,2025-10-31,139,0.9857142857142858
Moradabad,2025-04-30,706,0.9831460674157304
Ballia,2025-06-30,1253,0.9825949367088607
K.v. Rangareddy,2025-08-31,1592,0.9825653798256537
West Tripura,2025-12-31,557,0.9822064056939501
N. T. R,2025-03-31,204,0.9805825242718447
Mewat,2025-10-31,388,0.9795918367346939
Gulbarga,2025-03-31,277,0.9785714285714286
Wayanad,2025-12-31,184,0.978494623655914
Pakur,2025-04-30,263,0.9774436090225564
Ernakulam,2025-12-31,684,0.976878612716763
Dhenkanal,2025-03-31,247,0.976
East Godavari,2025-03-31,1001,0.9743589743589745
The Nilgiris,2025-08-31,148,0.9733333333333334
Bikaner,2025-03-31,367,0.9731182795698925
Dhule,2025-10-31,436,0.9728506787330318
The Nilgiris,2025-04-30,197,0.97
Chitrakoot,2025-08-31,522,0.969811320754717
Kaithal,2025-06-30,193,0.9693877551020409
Dhamtari,2025-06-30,187,0.9684210526315788
Barnala,2025-12-31,124,0.9682539682539681
Bhind,2025-04-30,431,0.9680365296803652
Mayurbhanj,2025-06-30,724,0.9673913043478262
Mahabub Nagar,2025-08-31,120,0.9672131147540983
Anuppur,2025-08-31,297,0.9668874172185431
Kheda,2025-12-31,531,0.9666666666666666
Rayagada,2025-09-30,167,0.9647058823529411
Gariyaband,2025-03-31,110,0.9642857142857142
Karimnagar,2025-04-30,984,0.9640718562874251
Raisen,2025-04-30,424,0.962962962962963
Banka,2025-04-30,1215,0.9628432956381261
Muzaffarnagar,2025-08-31,842,0.9627039627039626
Guna,2025-08-31,630,0.9626168224299065
Shahjahanpur,2025-04-30,975,0.9617706237424548
Baleshwar,2025-03-31,202,0.9611650485436893
Akola,2025-11-30,606,0.9611650485436893
Kangra,2025-03-31,251,0.9609375
Durg,2025-03-31,296,0.9602649006622517
Basti,2025-04-30,586,0.959866220735786
Ganganagar,2025-06-30,243,0.9596774193548387
North Twenty Four Parganas,2025-06-30,290,0.9594594594594594
East Godavari,2025-11-30,1309,0.9566517189835575
Kendujhar,2025-06-30,493,0.9563492063492063
Sikar,2025-06-30,553,0.9540636042402826
Dadra and Nagar Haveli,2025-04-30,127,0.9538461538461538
Puducherry,2025-11-30,250,0.953125
Lohardaga,2025-06-30,39,0.95
Muzaffarnagar,2025-06-30,1125,0.949740034662045
Visakhapatnam,2025-12-31,614,0.9492063492063492
Sambhal,2025-10-31,826,0.9481132075471699
Darjiling,2025-04-30,74,0.9473684210526316
Bemetara,2025-12-31,368,0.947089947089947
Mumbai City,2025-05-31,475,0.9467213114754098
Rangareddi,2025-07-31,144,0.945945945945946
Gorakhpur,2025-10-31,1432,0.9456521739130435
Sri Muktsar Sahib,2025-03-31,214,0.9454545454545455
Sri Sathya Sai,2025-03-31,142,0.9452054794520548
Khairagarh Chhuikhadan Gandai,2025-03-31,35,0.9444444444444444
Ajmer,2025-03-31,758,0.9435897435897436
Dholpur,2025-06-30,412,0.9433962264150944
Kanpur Dehat,2025-08-31,715,0.9429347826086956
Mathura,2025-06-30,1191,0.9429037520391517
Simdega,2025-12-31,336,0.9421965317919074
Mysuru,2025-10-31,165,0.9411764705882353
Jalaun,2025-03-31,264,0.9411764705882353
Ujjain,2025-11-30,524,0.9407407407407407
N. T. R,2025-07-31,388,0.94
Rae Bareli,2025-06-30,1222,0.9396825396825397
Jaunpur,2025-04-30,1561,0.9391304347826086
Kamrup Metro,2025-04-30,403,0.9375
Yadadri.,2025-06-30,308,0.9371069182389937
Thiruvarur,2025-12-31,410,0.9339622641509433
Sonipat,2025-06-30,512,0.9320754716981132
Rohtas,2025-12-31,989,0.931640625
Kolhapur,2025-06-30,1101,0.9315789473684211
Sakti,2025-12-31,56,0.9310344827586208
Hazaribag,2025-04-30,56,0.9310344827586208
Kathua,2025-04-30,110,0.9298245614035088
Bardhaman,2025-08-31,357,0.9297297297297298
Jaipur,2025-03-31,1636,0.929245283018868
Vijayapura,2025-06-30,245,0.9291338582677164
Saran,2025-12-31,1132,0.928449744463373
Tiruppur,2025-10-31,700,0.9283746556473829
Pulwama,2025-09-30,179,0.924731182795699
Sivaganga,2025-11-30,358,0.924731182795699
K.v. Rangareddy,2025-12-31,1274,0.9244712990936557
Firozpur,2025-06-30,127,0.9242424242424243
Mayurbhanj,2025-03-31,479,0.9236947791164658
Paschim Bardhaman,2025-04-30,200,0.9230769230769231
Agra,2025-08-31,1957,0.9223968565815324
Vijayapura,2025-03-31,321,0.9221556886227544
Satara,2025-06-30,740,0.922077922077922
Khunti,2025-12-31,313,0.9202453987730062
Faizabad,2025-06-30,875,0.9188596491228069
Koraput,2025-03-31,520,0.9188191881918819
Anantapur,2025-03-31,589,0.9185667752442996
Palamu,2025-10-31,1196,0.9166666666666667
Namsai,2025-06-30,23,0.9166666666666667
Ferozepur,2025-12-31,161,0.9166666666666667
Bhiwani,2025-03-31,115,0.9166666666666667
Chandigarh,2025-03-31,253,0.9166666666666667
Baloda Bazar,2025-04-30,1332,0.916546762589928
Shamli,2025-06-30,665,0.9164265129682998
Pune,2025-08-31,2834,0.9161595672751859
Ahmadnagar,2025-06-30,1488,0.915057915057915
Dr. B. R. Ambedkar Konaseema,2025-05-31,90,0.9148936170212767
Amreli,2025-12-31,291,0.9144736842105263
Bandipore,2025-04-30,134,0.9142857142857144
The Dangs,2025-08-31,67,0.9142857142857144
Paschim Medinipur,2025-08-31,2850,0.9140362659503023
Gajapati,2025-10-31,178,0.913978494623656
Sidhi,2025-10-31,551,0.9131944444444444
Ayodhya,2025-10-31,197,0.912621359223301
Fatehgarh Sahib,2025-09-30,65,0.911764705882353
Mumbai Suburban,2025-11-30,1315,0.9113372093023255
Bijapur,2025-03-31,474,0.9112903225806452
Amravati,2025-04-30,726,0.9105263157894736
Muktsar,2025-02-28,42,0.9090909090909092
Dhule,2025-07-31,559,0.9078498293515358
Jalandhar,2025-11-30,559,0.9078498293515358
Nabarangapur,2025-10-31,370,0.9072164948453609
Sangrur,2025-03-31,370,0.9072164948453609
Sagar,2025-04-30,431,0.9070796460176991
Firozabad,2025-10-31,1281,0.90625
Sonapur,2025-09-30,57,0.8999999999999999
Jhajjar,2025-04-30,95,0.8999999999999999
East Midnapore,2025-06-30,266,0.8999999999999999
Chatra,2025-04-30,76,0.8999999999999999
Pandhurna,2025-04-30,19,0.8999999999999999
Palnadu,2025-07-31,93,0.8979591836734695
Medchal-malkajgiri,2025-12-31,552,0.8969072164948453
Hamirpur,2025-04-30,639,0.8961424332344214
Kullu,2025-12-31,146,0.8961038961038961
East Singhbhum,2025-04-30,434,0.8951965065502183
Srinagar,2025-06-30,227,0.8916666666666666
Kondagaon,2025-10-31,692,0.8907103825136613
Majuli,2025-10-31,34,0.8888888888888888
Rewa,2025-11-30,663,0.8888888888888888
yadgir,2025-05-31,17,0.8888888888888888
Aligarh,2025-03-31,948,0.8884462151394423
Pudukkottai,2025-08-31,585,0.8870967741935485
Bangalore Rural,2025-06-30,262,0.8848920863309353
Rajsamand,2025-10-31,228,0.884297520661157
Hanumakonda,2025-05-31,309,0.8841463414634145
Nuapada,2025-06-30,226,0.8833333333333333
Jhansi,2025-10-31,676,0.883008356545961
Indore,2025-08-31,1126,0.8829431438127091
Deoria,2025-06-30,1318,0.8828571428571428
Sambalpur,2025-06-30,239,0.8818897637795275
Panchmahals,2025-03-31,143,0.881578947368421
Fatehpur,2025-06-30,540,0.8815331010452963
Marigaon,2025-04-30,348,0.8810810810810812
Sabarkantha,2025-04-30,427,0.8810572687224669
Solapur,2025-06-30,2174,0.8806228373702423
Shaheed Bhagat Singh Nagar,2025-08-31,47,0.8799999999999999
Kakching,2025-11-30,62,0.8787878787878789
Ambedkar Nagar,2025-06-30,588,0.8785942492012779
Hassan,2025-03-31,201,0.8785046728971964
Kanpur Nagar,2025-04-30,1294,0.8780841799709724
Giridih,2025-10-31,1068,0.8769771528998243
Shimoga,2025-03-31,137,0.8767123287671232
Koppal,2025-12-31,426,0.8766519823788546
South Twenty Four Parganas,2025-06-30,698,0.8763440860215055
Karim Nagar,2025-03-31,15,0.875
Jhunjhunu,2025-06-30,30,0.875
Kupwara,2025-05-31,90,0.875
Bhind,2025-10-31,270,0.875
Muzaffarpur,2025-12-31,1723,0.8707926167209554
Allahabad,2025-08-31,1775,0.8703898840885143
Kushinagar,2025-12-31,808,0.8703703703703705
Nawada,2025-10-31,1672,0.8702460850111857
Raichur,2025-08-31,331,0.8700564971751412
Alappuzha,2025-12-31,417,0.8699551569506727
Tirupattur,2025-11-30,86,0.8695652173913044
Kota,2025-03-31,671,0.8690807799442897
Sawai Madhopur,2025-10-31,226,0.8677685950413223
Khorda,2025-06-30,323,0.8670520231213872
Papum Pare,2025-09-30,67,0.8611111111111112
Nagarkurnool,2025-12-31,134,0.8611111111111112
Prayagraj,2025-08-31,454,0.860655737704918
Mon,2025-12-31,80,0.8604651162790697
Kheri,2025-08-31,1410,0.8601583113456464
Sonbhadra,2025-06-30,452,0.8600823045267489
Bangalore Rural,2025-12-31,329,0.8587570621468927
North East Delhi,2025-10-31,314,0.8579881656804733
Changlang,2025-11-30,78,0.8571428571428572
Jangoan,2025-10-31,221,0.8571428571428572
Kullu,2025-03-31,13,0.8571428571428572
Subarnapur,2025-11-30,65,0.8571428571428572
Thiruvallur,2025-04-30,26,0.8571428571428572
Wanaparthy,2025-04-30,377,0.8571428571428572
Jharsuguda,2025-10-31,117,0.8571428571428572
Navsari,2025-12-31,284,0.8562091503267975
Chhindwara,2025-04-30,434,0.8547008547008548
Khammam,2025-08-31,912,0.853658536585366
Aizawl,2025-11-30,126,0.8529411764705883
Ramban,2025-10-31,63,0.8529411764705883
Purba Medinipur,2025-06-30,976,0.8519924098671727
Birbhum,2025-10-31,1476,0.8519447929736512
Chhotaudepur,2025-06-30,50,0.8518518518518519
Jhajjar,2025-03-31,50,0.8518518518518519
Khordha,2025-06-30,100,0.8518518518518519
Namsai,2025-10-31,37,0.8500000000000001
Jabalpur,2025-08-31,664,0.8495821727019499
Nizamabad,2025-12-31,525,0.8485915492957747
Karnal,2025-05-31,207,0.8482142857142858
Kakinada,2025-07-31,218,0.847457627118644
Kanyakumari,2025-06-30,133,0.8472222222222223
Buldana,2025-05-31,275,0.8456375838926173
Khagaria,2025-08-31,727,0.8451776649746192
Bhadohi,2025-12-31,83,0.8444444444444446
Ballari,2025-03-31,83,0.8444444444444446
Allahabad,2025-04-30,2104,0.8439964943032428
Kachchh,2025-06-30,236,0.84375
Jalpaiguri,2025-06-30,1871,0.8433497536945813
Khordha,2025-03-31,129,0.8428571428571427
Nawanshahr,2025-11-30,35,0.8421052631578947
Ghazipur,2025-08-31,1467,0.8406524466750314
Cuddalore,2025-03-31,854,0.8405172413793103
Kannur,2025-06-30,511,0.8381294964028776
Hapur,2025-10-31,147,0.8374999999999999
Kawardha,2025-06-30,226,0.8373983739837398
Ghaziabad,2025-08-31,1330,0.8370165745856353
Ranchi,2025-12-31,933,0.8366141732283465
Dhubri,2025-10-31,1056,0.8365217391304347
Perambalur,2025-11-30,145,0.8354430379746836
Shahdol,2025-03-31,189,0.8349514563106797
N. T. R,2025-12-31,321,0.8342857142857143
Surendranagar,2025-10-31,11,0.8333333333333333
Gondiya *,2025-09-30,11,0.8333333333333333
Noklak,2025-09-30,11,0.8333333333333333
Lakshadweep,2025-02-28,11,0.8333333333333333
Sangareddy,2025-11-30,264,0.8333333333333333
Chamarajanagar,2025-04-30,11,0.8333333333333333
Jharsuguda,2025-04-30,88,0.8333333333333333
Sukma,2025-06-30,154,0.8333333333333333
Rangareddi,2025-08-31,264,0.8333333333333333
Faridabad,2025-09-30,350,0.8324607329842932
Madurai,2025-11-30,1042,0.8312829525483305
Sundergarh,2025-03-31,412,0.8311111111111111
Virudhunagar,2025-10-31,302,0.8303030303030303
Bellary,2025-03-31,172,0.8297872340425532
Nirmal,2025-08-31,547,0.8294314381270902
Morbi,2025-10-31,75,0.8292682926829269
Janjgir-champa,2025-12-31,353,0.8290155440414508
Dindigul,2025-06-30,342,0.8288770053475936
Tapi,2025-11-30,117,0.828125
Madhepura,2025-03-31,976,0.8242990654205606
Nalgonda,2025-07-31,518,0.823943661971831
Palnadu,2025-03-31,124,0.8235294117647058
Tenkasi,2025-08-31,93,0.8235294117647058
Prakasam,2025-03-31,1012,0.8234234234234235
Agra,2025-10-31,2048,0.8220640569395017
Tiruppur,2025-03-31,508,0.8207885304659499
Vidisha,2025-10-31,182,0.8200000000000001
Lakshadweep,2025-03-31,20,0.8181818181818181
Jhunjhunu,2025-10-31,20,0.8181818181818181
Mayiladuthurai,2025-03-31,60,0.8181818181818181
Jalaun,2025-04-30,480,0.8181818181818181
Karimnagar,2025-12-31,969,0.8180112570356473
Balod,2025-04-30,318,0.8171428571428572
Mandya,2025-03-31,227,0.8160000000000001
Karauli,2025-03-31,439,0.8140495867768596
Surendra Nagar,2025-03-31,214,0.8135593220338984
Thiruvarur,2025-10-31,350,0.8134715025906736
Ambedkar Nagar,2025-08-31,1202,0.8129713423831071
Mumbai( Sub Urban ),2025-08-31,29,0.8125
Chittoor,2025-11-30,1004,0.8122743682310469
Ratlam,2025-04-30,250,0.8115942028985508
Jamtara,2025-12-31,393,0.8110599078341014
Ramgarh,2025-04-30,172,0.8105263157894738
Murshidabad,2025-08-31,3495,0.8090062111801242
Ghaziabad,2025-10-31,1288,0.8089887640449438
Ramanathapuram,2025-06-30,262,0.806896551724138
Narayanpet,2025-08-31,168,0.8064516129032258
Madurai,2025-08-31,1091,0.8062913907284768
Nizamabad,2025-08-31,549,0.805921052631579
Banka,2025-12-31,796,0.8049886621315192
Ahmed Nagar,2025-07-31,74,0.8048780487804879
Nagarkurnool,2025-08-31,157,0.8045977011494252
Ashok Nagar,2025-06-30,173,0.8020833333333333
Sikar,2025-03-31,692,0.8020833333333333
Bijnor,2025-08-31,1254,0.8017241379310345
Karimnagar,2025-10-31,845,0.8017057569296375
Bundi,2025-12-31,497,0.8007246376811594
Vaishali,2025-03-31,1415,0.8002544529262086
Narmadapuram,2025-06-30,18,0.8
West Jaintia Hills,2025-10-31,99,0.8
Kanniyakumari,2025-03-31,387,0.8
Parvathipuram Manyam,2025-03-31,45,0.8
Medchal−malkajgiri,2025-10-31,9,0.8
Purba Bardhaman,2025-06-30,189,0.8
Gulbarga,2025-06-30,216,0.8
Jehanabad,2025-03-31,396,0.8
S.A.S Nagar(Mohali),2025-10-31,18,0.8
Banas Kantha,2025-11-30,9,0.8
Saiha,2025-12-31,18,0.8
Baudh,2025-11-30,9,0.8
Ahilyanagar,2025-11-30,18,0.8
Idukki,2025-12-31,198,0.8
Sonitpur,2025-12-31,302,0.7976190476190477
Hoshangabad,2025-04-30,151,0.7976190476190477
